$type,id,url,commonName,placeType,lat,lon
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_326,/Place/BikePoints_326,"Graham Street, Angel",BikePoint,51.532661,-0.099981
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_328,/Place/BikePoints_328,"New North Road 2, Hoxton",BikePoint,51.53114,-0.086016
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_329,/Place/BikePoints_329,"Prince Albert Road, The Regent's Park",BikePoint,51.535892,-0.160854
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_330,/Place/BikePoints_330,"Eastbourne Mews, Paddington",BikePoint,51.516417,-0.179135
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_331,/Place/BikePoints_331,"Bunhill Row, Moorgate",BikePoint,51.520858,-0.089887
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_332,/Place/BikePoints_332,"Nevern Place, Earl's Court",BikePoint,51.493343,-0.194757
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_333,/Place/BikePoints_333,"Palace Gardens Terrace, Notting Hill",BikePoint,51.508605,-0.193764
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_334,/Place/BikePoints_334,"Concert Hall Approach 1, South Bank",BikePoint,51.505044,-0.115851
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_335,/Place/BikePoints_335,"Tavistock Street, Covent Garden",BikePoint,51.511968,-0.120718
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_336,/Place/BikePoints_336,"Concert Hall Approach 2, South Bank",BikePoint,51.504942,-0.115533
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_337,/Place/BikePoints_337,"Pembridge Villas, Notting Hill",BikePoint,51.511084,-0.197524
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_338,/Place/BikePoints_338,"Wellington Street , Strand",BikePoint,51.511756,-0.119643
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_339,/Place/BikePoints_339,"Risinghill Street, Angel",BikePoint,51.533319,-0.111781
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_340,/Place/BikePoints_340,"Bank of England Museum, Bank",BikePoint,51.514441,-0.087587
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_341,/Place/BikePoints_341,"Craven Street, Strand",BikePoint,51.508103,-0.126021
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_343,/Place/BikePoints_343,"London Zoo Car Park, The Regent's Park",BikePoint,51.536922,-0.150181
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_344,/Place/BikePoints_344,"Goswell Road (City Uni), Finsbury",BikePoint,51.528246,-0.101026
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_345,/Place/BikePoints_345,"Flood Street, Chelsea",BikePoint,51.488023,-0.166878
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_347,/Place/BikePoints_347,"Lower Marsh, Waterloo",BikePoint,51.500139,-0.113936
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_348,/Place/BikePoints_348,"Grosvenor Square, Mayfair",BikePoint,51.51217,-0.150481
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_349,/Place/BikePoints_349,"St. George Street, Mayfair",BikePoint,51.51196,-0.142783
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_350,/Place/BikePoints_350,"Queen's Gate, Kensington Gardens",BikePoint,51.501715,-0.179854
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_351,/Place/BikePoints_351,"Macclesfield Rd, St Lukes",BikePoint,51.529423,-0.097122
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_352,/Place/BikePoints_352,"Vauxhall Street, Vauxhall",BikePoint,51.486965,-0.116625
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_353,/Place/BikePoints_353,"Greycoat Street , Westminster",BikePoint,51.494591,-0.134234
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_354,/Place/BikePoints_354,"Northumberland Avenue, Strand",BikePoint,51.506767,-0.123702
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_355,/Place/BikePoints_355,"Clapham Common Station, Clapham Common",BikePoint,51.461388,-0.139221
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_356,/Place/BikePoints_356,"South Kensington Station, South Kensington",BikePoint,51.494412,-0.173881
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_357,/Place/BikePoints_357,"Howland Street, Fitzrovia",BikePoint,51.520994,-0.139016
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_358,/Place/BikePoints_358,"High Holborn , Covent Garden",BikePoint,51.516226,-0.124826
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_359,/Place/BikePoints_359,"Butler Place, Westminster",BikePoint,51.497829,-0.13544
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_360,/Place/BikePoints_360,"Howick Place, Westminster",BikePoint,51.496753,-0.138733
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_361,/Place/BikePoints_361,"Waterloo Station 2, Waterloo",BikePoint,51.503919,-0.113426
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_362,/Place/BikePoints_362,"Royal College Street, Camden Town",BikePoint,51.536264,-0.133952
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_363,/Place/BikePoints_363,"Lord's, St. John's Wood",BikePoint,51.529121,-0.171185
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_364,/Place/BikePoints_364,"Store Street, Bloomsbury",BikePoint,51.519572,-0.13214
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_365,/Place/BikePoints_365,"City Road, Angel",BikePoint,51.530344,-0.100168
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_366,/Place/BikePoints_366,"Millennium Hotel, Mayfair",BikePoint,51.510919,-0.151126
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_367,/Place/BikePoints_367,"Harrowby Street, Marylebone",BikePoint,51.517372,-0.164207
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_368,/Place/BikePoints_368,"Harriet Street, Knightsbridge",BikePoint,51.500241,-0.15934
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_370,/Place/BikePoints_370,"Paddington Green, Paddington",BikePoint,51.520205,-0.174593
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_371,/Place/BikePoints_371,"King Edward Walk, Waterloo",BikePoint,51.49775,-0.10988
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_372,/Place/BikePoints_372,"Sardinia Street, Holborn",BikePoint,51.515208,-0.117863
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_373,/Place/BikePoints_373,"Prince Consort Road, Knightsbridge",BikePoint,51.499806,-0.176415
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_374,/Place/BikePoints_374,"Waterloo Station 1, Waterloo",BikePoint,51.504027,-0.113864
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_375,/Place/BikePoints_375,"Kensington Town Hall, Kensington",BikePoint,51.501945,-0.194392
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_376,/Place/BikePoints_376,"Millbank Tower, Pimlico",BikePoint,51.491884,-0.125674
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_377,/Place/BikePoints_377,"Waterloo Bridge, South Bank",BikePoint,51.505354,-0.113656
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_378,/Place/BikePoints_378,"Natural History Museum, South Kensington",BikePoint,51.495592,-0.179077
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_379,/Place/BikePoints_379,"Turquoise Island, Notting Hill",BikePoint,51.514311,-0.200838
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_380,/Place/BikePoints_380,"Stanhope Gate, Mayfair",BikePoint,51.506864,-0.150666
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_381,/Place/BikePoints_381,"Charlotte Street, Fitzrovia",BikePoint,51.51953,-0.135777
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_382,/Place/BikePoints_382,"Farm Street, Mayfair",BikePoint,51.509351,-0.147449
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_383,/Place/BikePoints_383,"Frith Street, Soho",BikePoint,51.513103,-0.131213
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_384,/Place/BikePoints_384,"Marloes Road, Kensington",BikePoint,51.496481,-0.192404
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_386,/Place/BikePoints_386,"Moor Street, Soho",BikePoint,51.513527,-0.13011
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_387,/Place/BikePoints_387,"Fire Brigade Pier, Vauxhall",BikePoint,51.493699,-0.121394
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_388,/Place/BikePoints_388,"Southampton Street, Strand",BikePoint,51.510701,-0.121723
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_389,/Place/BikePoints_389,"Upper Grosvenor Street, Mayfair",BikePoint,51.51013,-0.155757
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_390,/Place/BikePoints_390,"Buxton Street 1, Shoreditch",BikePoint,51.521776,-0.068856
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_391,/Place/BikePoints_391,"Clifford Street, Mayfair",BikePoint,51.510662,-0.142345
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_392,/Place/BikePoints_392,"Imperial College, Knightsbridge",BikePoint,51.499428,-0.179702
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_393,/Place/BikePoints_393,"Snow Hill, Farringdon",BikePoint,51.517334,-0.103604
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_394,/Place/BikePoints_394,"Aberdeen Place, St. John's Wood",BikePoint,51.524826,-0.176268
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_395,/Place/BikePoints_395,"Cadogan Gardens, Chelsea",BikePoint,51.492462,-0.159919
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_396,/Place/BikePoints_396,"Shouldham Street, Marylebone",BikePoint,51.51809,-0.163609
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_397,/Place/BikePoints_397,"Devonshire Terrace, Bayswater",BikePoint,51.51348,-0.17977
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_398,/Place/BikePoints_398,"Holland Park, Kensington",BikePoint,51.502319,-0.200742
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_399,/Place/BikePoints_399,"Brick Lane Market, Shoreditch",BikePoint,51.522617,-0.071653
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_400,/Place/BikePoints_400,"George Street, Marylebone",BikePoint,51.517703,-0.154106
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_401,/Place/BikePoints_401,"Columbia Road, Shoreditch",BikePoint,51.528187,-0.075375
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_402,/Place/BikePoints_402,"Penfold Street, Marylebone",BikePoint,51.522892,-0.171681
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_403,/Place/BikePoints_403,"George Place Mews, Marylebone",BikePoint,51.516892,-0.158249
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_404,/Place/BikePoints_404,"Palace Gate, Kensington Gardens",BikePoint,51.502042,-0.1844
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_405,/Place/BikePoints_405,"Gloucester Road Station, South Kensington",BikePoint,51.494185,-0.18267
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_408,/Place/BikePoints_408,"Sun Street, Liverpool Street",BikePoint,51.520009,-0.083935
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_409,/Place/BikePoints_409,"Strata, Elephant & Castle",BikePoint,51.493146,-0.099828
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_410,/Place/BikePoints_410,"Edgware Road Station, Marylebone",BikePoint,51.519968,-0.169774
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_411,/Place/BikePoints_411,"Rotherhithe Roundabout, Rotherhithe",BikePoint,51.499169,-0.055846
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_412,/Place/BikePoints_412,"Cleaver Street, Kennington",BikePoint,51.488105,-0.110121
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_419,/Place/BikePoints_419,"Chelsea Bridge, Pimlico",BikePoint,51.485821,-0.149004
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_420,/Place/BikePoints_420,"Southwark Station 1, Southwark",BikePoint,51.504043,-0.105312
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_421,/Place/BikePoints_421,"Southwark Station 2, Southwark",BikePoint,51.504044,-0.104778
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_423,/Place/BikePoints_423,"Eaton Square (South), Belgravia",BikePoint,51.494561,-0.153933
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_424,/Place/BikePoints_424,"Ebury Bridge, Pimlico",BikePoint,51.490491,-0.149186
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_426,/Place/BikePoints_426,"Vincent Street, Pimlico",BikePoint,51.493072,-0.129925
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_427,/Place/BikePoints_427,"Cheapside, Bank",BikePoint,51.51397,-0.09294
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_428,/Place/BikePoints_428,"Exhibition Road, Knightsbridge",BikePoint,51.499917,-0.174554
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_430,/Place/BikePoints_430,"South Parade, Chelsea",BikePoint,51.48902,-0.17524
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_431,/Place/BikePoints_431,"Crinan Street, King's Cross",BikePoint,51.534474,-0.122203
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_432,/Place/BikePoints_432,"Exhibition Road Museums 1, South Kensington",BikePoint,51.496468,-0.173796
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_433,/Place/BikePoints_433,"Wren Street, Holborn",BikePoint,51.524564,-0.116279
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_435,/Place/BikePoints_435,"Kennington Station, Kennington",BikePoint,51.488852,-0.105593
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_436,/Place/BikePoints_436,"Red Lion Street, Holborn",BikePoint,51.51824,-0.11655
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_437,/Place/BikePoints_437,"Vauxhall Walk, Vauxhall",BikePoint,51.488124,-0.120903
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_439,/Place/BikePoints_439,"Killick Street, King's Cross",BikePoint,51.5338,-0.118677
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_440,/Place/BikePoints_440,"Kennington Oval, Oval",BikePoint,51.483145,-0.113134
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_441,/Place/BikePoints_441,"Sail Street, Vauxhall",BikePoint,51.495656,-0.114605
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_442,/Place/BikePoints_442,"Walmer Road, Avondale",BikePoint,51.510101,-0.211358
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_443,/Place/BikePoints_443,"Philpot Street, Whitechapel",BikePoint,51.515256,-0.058641
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_444,/Place/BikePoints_444,"Bethnal Green Garden, Bethnal Green",BikePoint,51.52568,-0.055312
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_445,/Place/BikePoints_445,"Cheshire Street, Bethnal Green",BikePoint,51.52388,-0.065076
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_446,/Place/BikePoints_446,"York Hall, Bethnal Green",BikePoint,51.528936,-0.055894
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_447,/Place/BikePoints_447,"Jubilee Crescent, Cubitt Town",BikePoint,51.493381,-0.007542
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_448,/Place/BikePoints_448,"Fisherman's Walk West, Canary Wharf",BikePoint,51.50623,-0.02296
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_449,/Place/BikePoints_449,"Shadwell Station, Shadwell",BikePoint,51.511088,-0.057159
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_450,/Place/BikePoints_450,"Jubilee Street, Stepney",BikePoint,51.515975,-0.053177
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_451,/Place/BikePoints_451,"Hermitage Court, Wapping",BikePoint,51.504719,-0.063531
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_452,/Place/BikePoints_452,"St. Katharine's Way, Tower",BikePoint,51.505697,-0.070542
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_453,/Place/BikePoints_453,"Garnet Street, Shadwell",BikePoint,51.508447,-0.055167
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_454,/Place/BikePoints_454,"Napier Avenue, Millwall",BikePoint,51.487679,-0.021582
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_455,/Place/BikePoints_455,"East Ferry Road, Cubitt Town",BikePoint,51.49447,-0.014409
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_456,/Place/BikePoints_456,"Parkway, Camden Town",BikePoint,51.538071,-0.144664
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_457,/Place/BikePoints_457,"Castlehaven Road, Camden Town",BikePoint,51.542138,-0.145393
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_458,/Place/BikePoints_458,"Wapping Lane, Wapping",BikePoint,51.504749,-0.057544
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_459,/Place/BikePoints_459,"Gunmakers Lane, Old Ford",BikePoint,51.535179,-0.03338
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_460,/Place/BikePoints_460,"Burdett Road, Mile End",BikePoint,51.516196,-0.029138
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_461,/Place/BikePoints_461,"Aston Street, Stepney",BikePoint,51.516,-0.038775
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_462,/Place/BikePoints_462,"Bonny Street, Camden Town",BikePoint,51.541603,-0.138853
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_463,/Place/BikePoints_463,"Thurtle Road, Haggerston",BikePoint,51.534776,-0.071881
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_464,/Place/BikePoints_464,"St. Mary & St. Michael Church, Stepney",BikePoint,51.51417,-0.052099
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_465,/Place/BikePoints_465,"Pitfield Street North,Hoxton",BikePoint,51.53558,-0.08249
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_466,/Place/BikePoints_466,"Whiston Road, Haggerston",BikePoint,51.534464,-0.076341
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_467,/Place/BikePoints_467,"Southern Grove, Bow",BikePoint,51.523538,-0.030556
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_468,/Place/BikePoints_468,"Cantrell Road, Bow",BikePoint,51.521564,-0.022694
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_469,/Place/BikePoints_469,"Lindfield Street, Poplar",BikePoint,51.513757,-0.020467
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_470,/Place/BikePoints_470,"Mostyn Grove, Bow",BikePoint,51.530535,-0.025492
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_471,/Place/BikePoints_471,"Hewison Street, Old Ford",BikePoint,51.533283,-0.028155
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_473,/Place/BikePoints_473,"Millharbour, Millwall",BikePoint,51.496137,-0.019355
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_474,/Place/BikePoints_474,"Gascoyne Road, Victoria Park",BikePoint,51.541515,-0.038557
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_475,/Place/BikePoints_475,"Lightermans Road, Millwall",BikePoint,51.499041,-0.020157
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_476,/Place/BikePoints_476,"Stebondale Street, Cubitt Town",BikePoint,51.489096,-0.009205
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_477,/Place/BikePoints_477,"Spindrift Avenue, Millwall",BikePoint,51.49109,-0.018716
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_478,/Place/BikePoints_478,"Stepney Green Station, Stepney",BikePoint,51.521889,-0.04667
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_479,/Place/BikePoints_479,"Pott Street, Bethnal Green",BikePoint,51.527152,-0.058005
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_480,/Place/BikePoints_480,"Flamborough Street, Limehouse",BikePoint,51.512871,-0.038986
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_481,/Place/BikePoints_481,"Saunders Ness Road, Cubitt Town",BikePoint,51.487129,-0.009001
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_482,/Place/BikePoints_482,"Exhibition Road Museums 2, South Kensington",BikePoint,51.495947,-0.173689
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_483,/Place/BikePoints_483,"Albert Gardens, Stepney",BikePoint,51.51328,-0.047784
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_484,/Place/BikePoints_484,"Bromley High Street, Bow",BikePoint,51.528828,-0.013258
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_485,/Place/BikePoints_485,"Old Ford Road, Bethnal Green",BikePoint,51.531127,-0.048017
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_486,/Place/BikePoints_486,"Granby Street, Shoreditch",BikePoint,51.525645,-0.069543
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_487,/Place/BikePoints_487,"Canton Street, Poplar",BikePoint,51.511811,-0.025626
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_488,/Place/BikePoints_488,"Reardon Street, Wapping",BikePoint,51.506946,-0.058681
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_489,/Place/BikePoints_489,"Christian Street, Whitechapel",BikePoint,51.513074,-0.064094
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_490,/Place/BikePoints_490,"Pennington Street, Wapping",BikePoint,51.508622,-0.065006
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_491,/Place/BikePoints_491,"Queen Mary's, Mile End",BikePoint,51.522507,-0.041378
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_492,/Place/BikePoints_492,"Maplin Street, Mile End",BikePoint,51.525501,-0.032267
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_494,/Place/BikePoints_494,"South Quay East, Canary Wharf",BikePoint,51.50196,-0.016251
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_495,/Place/BikePoints_495,"Bow Church Station, Bow",BikePoint,51.528169,-0.018703
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_496,/Place/BikePoints_496,"Devons Road, Bow",BikePoint,51.52512,-0.015578
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_497,/Place/BikePoints_497,"Merchant Street, Bow",BikePoint,51.526578,-0.027581
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_498,/Place/BikePoints_498,"Bow Road Station, Bow",BikePoint,51.527058,-0.025296
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_499,/Place/BikePoints_499,"Furze Green, Bow",BikePoint,51.519265,-0.021345
"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",BikePoints_500,/Place/BikePoints_500,"Ansell House, Stepney",BikePoint,51.520019,-0.05438
